index,Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,sold,torque_splitnm,torque_splitrpm,selling_price_grouped,std_price
7118,7320,Mahindra,2017,7200,30000,West,California,Fairfield,Diesel,Individual,Manual,Second_Owner,18.49,1493,100.0,7,N,240.0,2200,7200.0,-0.061227503353226194
7119,7321,Volkswagen,2011,4800,100000,West,California,Fairfield,Diesel,Individual,Manual,Second_Owner,20.54,1598,103.6,5,N,250.0,2000,4800.0,-0.30706908824950035
7120,7322,Mahindra,2007,2160,187000,East,New Hampshire,Dover,Diesel,Individual,Manual,Second_Owner,19.2,1461,65.0,5,N,140.0,2000,2160.0,-0.5774948316354019
7121,7323,Maruti,2016,9000,70000,West,California,Fairfield,Diesel,Individual,Manual,First_Owner,24.3,1248,88.5,5,N,200.0,1750,9000.0,0.12315368531897944
7122,7324,Maruti,2016,6000,40000,East,New Jersey,Plainfield,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,5,N,113.0,4200,6000.0,-0.18414829580136327
7123,7325,Audi,2017,33900,22000,East,Connecticut,Darien,Diesel,Dealer,Automatic,First_Owner,15.73,1968,174.33,5,N,380.0,2125,33900.0,2.673760128617824
7124,7326,Honda,2020,25500,5500,South,Louisiana,New Orleans,Diesel,Dealer,Manual,First_Owner,26.8,1597,118.0,5,N,300.0,2000,25500.0,1.8133145814808647
7125,7327,BMW,2018,40200,18000,South,Louisiana,New Orleans,Diesel,Dealer,Automatic,First_Owner,19.62,1998,190.0,5,N,400.0,2125,40200.0,3.319094288970544
7126,7328,Honda,2019,10080,1500,South,Louisiana,New Orleans,Petrol,Individual,Automatic,First_Owner,18.2,1199,88.7,5,N,110.0,4800,10080.0,0.23378239852230281
7127,7329,Honda,2015,12000,46000,South,Louisiana,New Orleans,Diesel,Individual,Manual,First_Owner,24.5,1498,98.6,7,N,200.0,1750,12000.0,0.43045566643932215
7128,7330,Maruti,2017,8880,24400,South,Louisiana,New Orleans,Diesel,Individual,Manual,First_Owner,27.39,1248,74.0,5,N,190.0,2000,8880.0,0.11086160607416573
7129,7331,Volkswagen,2018,15480,29899,South,Louisiana,New Orleans,Diesel,Dealer,Automatic,First_Owner,22.15,1498,108.6,5,N,250.0,2250,15480.0,0.7869259645389197
7130,7332,Toyota,2018,21600,20000,Central,Texas,Denton,Diesel,Dealer,Automatic,First_Owner,11.36,2755,171.5,8,N,360.0,2300,21600.0,1.4138220060244189
7131,7333,Hyundai,2020,9300,2000,Central,Texas,Denton,Petrol,Dealer,Manual,First_Owner,20.7,1197,81.86,5,N,113.75,4000,9300.0,0.15388388343101372
7132,7334,Renault,2017,8340,34000,Central,Texas,Denton,Diesel,Dealer,Manual,First_Owner,21.04,1461,83.8,8,N,200.0,1900,8340.0,0.05554724947250404
7133,7335,Hyundai,2018,8760,31000,Central,Texas,Denton,Petrol,Dealer,Automatic,First_Owner,17.4,1197,81.86,5,N,117.0,4000,8760.0,0.09856952682935202
7134,7336,Chevrolet,2016,15540,46000,Central,Texas,Denton,Diesel,Dealer,Automatic,Second_Owner,11.45,2776,197.2,7,N,500.0,2000,15540.0,0.7930720041613266
7135,7337,Isuzu,2016,13920,121000,West,Idaho,Eagle,Diesel,Dealer,Automatic,First_Owner,12.08,2999,161.0,7,N,333.0,2400,13920.0,0.6271289343563415
7136,7338,Mercedes,2017,39600,60000,West,Idaho,Eagle,Diesel,Dealer,Automatic,First_Owner,0.0,1950,194.0,5,N,400.0,2800,39600.0,3.257633892746475
7137,7339,Hyundai,2018,6480,7000,West,Idaho,Eagle,Petrol,Dealer,Manual,First_Owner,20.3,1086,68.0,5,N,99.0,4500,6480.0,-0.13497997882210844
7138,7340,Maruti,2016,5219,10000,West,Idaho,Eagle,Petrol,Dealer,Automatic,First_Owner,23.1,998,67.04,5,N,90.0,3500,5219.0,-0.26414924488635916
7139,7341,Mercedes,2018,55200,6000,West,Idaho,Eagle,Diesel,Dealer,Automatic,First_Owner,17.9,2143,170.0,5,N,400.0,2100,55200.0,4.8556041945722574
7140,7342,Force,2018,10920,20000,West,Idaho,Eagle,Diesel,Dealer,Manual,First_Owner,17.0,2596,80.8,5,N,230.0,1900,10920.0,0.3198269532359988
7141,7343,Hyundai,2015,10200,59235,Central,Texas,Denton,Diesel,Dealer,Manual,First_Owner,19.67,1582,126.2,5,N,259.9,2325,10200.0,0.24607447776711652
7142,7344,BMW,2019,69600,21000,Central,Texas,Denton,Diesel,Dealer,Automatic,First_Owner,16.78,1995,190.0,5,N,400.0,2125,69600.0,6.330653703949903
7143,7345,Honda,2014,6240,48000,South,Virginia,Virginia Beach,Diesel,Individual,Manual,First_Owner,25.8,1498,98.6,5,N,200.0,1750,6240.0,-0.15956413731173585
7144,7346,Mahindra,2018,7800,114000,South,Virginia,Winchester,Diesel,Individual,Manual,First_Owner,14.95,2489,93.7,7,N,218.0,2000,7800.0,0.00023289287084235245
7145,7347,Maruti,2011,5160,120000,South,Virginia,Winchester,Diesel,Individual,Manual,Second_Owner,19.3,1248,73.9,5,N,190.0,2000,5160.0,-0.27019285051505926
7146,7348,Hyundai,2013,4320,144000,South,Virginia,Winchester,Diesel,Individual,Manual,First_Owner,21.9,1396,88.8,5,N,219.7,2125,4320.0,-0.3562374052287552
7147,7349,Hyundai,2013,4200,144000,South,Virginia,Winchester,Diesel,Individual,Manual,First_Owner,21.9,1396,88.8,5,N,219.7,2125,4200.0,-0.3685294844735689
7148,7350,Maruti,2016,9492,190000,West,California,Torrance,Diesel,Individual,Manual,First_Owner,24.3,1248,88.5,5,N,200.0,1750,9492.0,0.17355121022271564
7149,7351,Toyota,2015,11400,190000,West,California,Torrance,Diesel,Individual,Manual,Second_Owner,12.99,2494,100.6,7,N,200.0,2400,11400.0,0.36899527021525363
7150,7352,Maruti,2019,8280,20000,West,California,Torrance,Diesel,Individual,Manual,First_Owner,28.4,1248,74.0,5,N,190.0,2000,8280.0,0.04940120985009719
7151,7353,Hyundai,2017,10320,40000,East,New Jersey,Hackensack,Diesel,Individual,Manual,Second_Owner,22.0,1582,126.2,5,N,259.87,2250,10320.0,0.25836655701193023
7152,7354,Maruti,2012,4452,100000,East,New Jersey,Edison,Diesel,Individual,Manual,First_Owner,19.3,1248,73.9,5,N,190.0,2000,4452.0,-0.3427161180594601
7153,7355,Tata,2008,540,60000,East,Massachusetts,Worcester,Diesel,Individual,Manual,Second_Owner,16.8,1405,68.0,5,N,140.0,2500,540.0,-0.743437901440387
7154,7356,Ford,2006,660,201000,West,California,Tracy,Diesel,Individual,Manual,First_Owner,17.8,1399,68.0,5,N,140.0,2000,660.0,-0.7311458221955733
7155,7357,Volkswagen,2011,2880,110000,West,California,Tracy,Diesel,Individual,Manual,First_Owner,20.54,1598,103.6,5,N,250.0,2000,2880.0,-0.5037423561665197
7156,7358,Maruti,2014,5940,77215,West,California,Tracy,Diesel,Individual,Manual,Second_Owner,25.2,1248,74.0,5,N,190.0,2000,5940.0,-0.19029433542377014
7157,7360,Honda,2015,8052,48228,East,New Hampshire,Dover,Petrol,Dealer,Manual,First_Owner,18.7,1199,88.7,5,N,110.0,4800,8052.0,0.02604625928495114
7158,7361,Maruti,2017,8316,58559,East,Maine,Sanford,Diesel,Dealer,Manual,First_Owner,25.2,1248,74.0,5,N,190.0,2000,8316.0,0.053088833623541304
7159,7363,Honda,2016,9635,50856,East,West Virginia,Wheeling,Diesel,Dealer,Manual,First_Owner,26.0,1498,98.6,5,N,200.0,1750,9635.0,0.18819927132278533
7160,7364,Honda,2017,10680,18300,East,West Virginia,Wheeling,Petrol,Individual,Manual,First_Owner,17.8,1497,117.3,5,N,145.0,4600,10680.0,0.2952427947463714
7161,7365,Maruti,2015,5940,59292,South,Arkansas,Texarkana,Diesel,Dealer,Manual,First_Owner,28.4,1248,74.0,5,N,190.0,2000,5940.0,-0.19029433542377014
7162,7366,Maruti,2018,6540,10000,South,Arkansas,Texarkana,Petrol,Dealer,Automatic,First_Owner,23.1,998,67.04,5,N,90.0,3500,6540.0,-0.1288339391997016
7163,7367,Maruti,2018,9300,21147,East,West Virginia,Wheeling,Petrol,Dealer,Automatic,First_Owner,21.4,1197,83.1,5,N,115.0,4000,9300.0,0.15388388343101372
7164,7368,Honda,2017,11100,69000,South,Virginia,Reston,Diesel,Dealer,Manual,First_Owner,25.6,1498,97.9,5,N,200.0,1750,11100.0,0.3382650721032193
7165,7369,Mahindra,2019,17400,10000,Central,Kansas,Newton,Diesel,Individual,Manual,First_Owner,17.3,1497,121.0,7,N,300.0,2125,17400.0,0.983599232455939
7166,7370,Maruti,2018,9480,16000,South,Virginia,Reston,Diesel,Dealer,Automatic,First_Owner,28.4,1248,74.0,5,N,190.0,2000,9480.0,0.17232200229823427
7167,7371,Toyota,2017,21479,36000,South,Virginia,Reston,Diesel,Dealer,Manual,First_Owner,13.68,2393,147.8,8,N,343.0,2100,21479.0,1.4014274927858983
7168,7372,Maruti,2017,7440,37000,East,New Jersey,Roselle,Petrol,Dealer,Manual,First_Owner,21.01,1197,81.8,5,N,113.0,4200,7440.0,-0.03664334486359878
7169,7373,Maruti,2016,4500,61173,West,California,San Gabriel,Diesel,Dealer,Manual,First_Owner,27.62,793,47.0,5,N,125.0,2000,4500.0,-0.33779928636153467
7170,7375,Audi,2016,29400,30000,East,New Jersey,Pennsauken,Diesel,Dealer,Automatic,First_Owner,18.25,1968,187.74,5,N,400.0,2375,29400.0,2.21280715693731
7171,7376,Mahindra,2014,10200,75000,East,Rhode Island,Cranston,Diesel,Dealer,Manual,First_Owner,15.1,2179,140.0,7,N,330.0,2200,10200.0,0.24607447776711652
7172,7377,Maruti,2017,9000,51000,West,California,San Gabriel,Petrol,Dealer,Automatic,First_Owner,19.56,1197,81.8,5,N,113.0,4200,9000.0,0.12315368531897944
7173,7378,Maruti,2018,9300,17000,East,Massachusetts,Fall River,Petrol,Dealer,Manual,First_Owner,21.01,1197,81.8,5,N,113.0,4200,9300.0,0.15388388343101372
7174,7379,Maruti,2008,3120,100000,East,New Jersey,Camden,Diesel,Individual,Manual,Second_Owner,17.8,1248,75.0,5,N,190.0,2000,3120.0,-0.4791581976768923
7175,7380,Audi,2013,24000,35000,East,New Hampshire,Bedford,Diesel,Individual,Automatic,Second_Owner,17.68,1968,174.33,5,N,380.0,2125,24000.0,1.6596635909206932
7176,7381,Hyundai,2017,3600,10000,West,California,San Jose,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,5,N,74.5,4000,3600.0,-0.42998988069763744
7177,7382,Mahindra,2016,15600,91567,West,California,San Jose,Diesel,Individual,Automatic,Third_Owner,16.0,2179,140.0,7,N,330.0,2200,15600.0,0.7992180437837334
7178,7383,Maruti,2017,4560,50000,West,California,San Jose,Petrol,Individual,Manual,First_Owner,23.1,998,67.04,5,N,90.0,3500,4560.0,-0.33165324673912777
7179,7384,Hyundai,2017,5760,60000,South,Arkansas,Searcy,Petrol,Individual,Manual,First_Owner,18.9,1197,81.86,5,N,113.75,4000,5760.0,-0.2087324542909907
7180,7385,Maruti,2016,2880,35000,East,Massachusetts,Holyoke,Petrol,Individual,Manual,Second_Owner,22.74,796,47.3,5,N,69.0,3500,2880.0,-0.5037423561665197
7181,7386,Hyundai,2014,6000,33400,East,New Hampshire,Rochester,Petrol,Individual,Manual,First_Owner,17.43,1396,105.5,5,N,135.3,5000,6000.0,-0.18414829580136327
7182,7387,Maruti,2015,5040,36000,West,California,Ontario,Petrol,Individual,Manual,First_Owner,20.4,1197,83.11,5,N,113.0,4200,5040.0,-0.28248492975987294
7183,7388,Ford,2011,1560,180000,West,California,Ontario,Diesel,Individual,Manual,Second_Owner,20.0,1399,68.0,5,N,160.0,2000,1560.0,-0.6389552278594706
7184,7389,Maruti,2012,1320,80000,West,California,Ontario,Petrol,Individual,Manual,First_Owner,20.92,998,67.1,5,N,90.0,3500,1320.0,-0.6635393863490979
7185,7390,Maruti,2007,1440,120000,East,Massachusetts,Acton,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,5,N,62.0,3000,1440.0,-0.6512473071042842
7186,7391,Maruti,2017,8400,80000,South,Arkansas,Searcy,Diesel,Individual,Automatic,First_Owner,28.4,1248,74.02,5,N,190.0,2000,8400.0,0.0616932890949109
7187,7392,Maruti,2018,6600,120000,South,Arkansas,Searcy,Diesel,Individual,Manual,First_Owner,28.4,1248,74.02,5,N,190.0,2000,6600.0,-0.12268789957729474
7188,7393,Tata,2014,2280,110000,South,Arkansas,Searcy,Diesel,Individual,Manual,Second_Owner,19.09,1405,69.01,5,N,135.0,2500,2280.0,-0.5652027523905883
7189,7394,Toyota,2018,7980,70000,West,California,Ontario,Diesel,Individual,Manual,First_Owner,23.59,1364,67.04,5,N,170.0,2100,7980.0,0.018671011738062914
7190,7395,Mahindra,2014,5340,120000,South,Arkansas,Searcy,Diesel,Individual,Manual,Second_Owner,14.95,2489,93.7,7,N,218.0,2000,5340.0,-0.2517547316478387
7191,7396,Hyundai,2012,4080,92686,West,California,Ontario,Diesel,Dealer,Manual,Second_Owner,21.9,1396,88.76,5,N,219.6,2125,4080.0,-0.3808215637183826
7192,7397,Hyundai,2009,3960,180000,West,California,Ontario,Diesel,Individual,Manual,First_Owner,13.6,1991,142.0,5,N,140.0,2340,3960.0,-0.39311364296319634
7193,7398,Tata,2012,3240,80000,South,Arkansas,Searcy,Diesel,Individual,Manual,First_Owner,21.02,1248,88.76,5,N,200.0,2375,3240.0,-0.4668661184320786
7194,7399,Mahindra,2015,12539,70000,East,Massachusetts,Revere,Diesel,Individual,Automatic,First_Owner,16.0,2179,140.0,7,N,330.0,2200,12539.0,0.4856675890472771
7195,7400,Maruti,2009,3348,117000,East,Massachusetts,Framingham,Diesel,Individual,Manual,First_Owner,17.8,1248,75.0,5,N,190.0,2000,3348.0,-0.45580324711174625
7196,7401,Ford,2018,7440,15000,East,New Jersey,Palisades Park,Petrol,Individual,Manual,First_Owner,20.4,1194,94.93,5,N,120.0,4250,7440.0,-0.03664334486359878
7197,7402,Skoda,2007,3000,100000,East,Maine,South Portland,Diesel,Individual,Manual,Second_Owner,16.6,1896,122.4,5,N,140.0,1900,3000.0,-0.491450276921706
7198,7403,Hyundai,2012,5700,83000,West,California,Ontario,Petrol,Individual,Automatic,First_Owner,15.74,1591,121.3,5,N,154.9,4200,5700.0,-0.21487849391339756
7199,7404,Chevrolet,2016,9000,67600,East,New Hampshire,Nashua,Diesel,Individual,Automatic,First_Owner,14.81,1998,163.7,5,N,360.0,2000,9000.0,0.12315368531897944
7200,7405,Mitsubishi,2015,15000,160000,East,Maine,Lewiston,Diesel,Individual,Manual,Second_Owner,13.5,2477,178.0,7,N,400.0,2250,15000.0,0.7377576475596649
7201,7406,Hyundai,2014,3000,80000,East,Rhode Island,Cumberland,Petrol,Individual,Manual,Second_Owner,21.1,814,55.2,5,N,74.5,4000,3000.0,-0.491450276921706
7202,7407,Honda,2013,5340,100000,East,New Jersey,Hawthorne,Diesel,Individual,Manual,First_Owner,25.8,1498,98.6,5,N,200.0,1750,5340.0,-0.2517547316478387
7203,7408,Volkswagen,2010,4800,100000,South,South Carolina,Charleston,Diesel,Individual,Manual,First_Owner,15.0,1896,105.0,5,N,140.0,1900,4800.0,-0.30706908824950035
7204,7409,Hyundai,2010,4200,90000,South,South Carolina,Charleston,Diesel,Individual,Manual,Second_Owner,23.0,1396,90.0,5,N,140.0,2250,4200.0,-0.3685294844735689
7205,7410,Skoda,2012,3540,140000,South,South Carolina,Aiken,Diesel,Individual,Manual,First_Owner,20.5,1598,103.5,5,N,250.0,2000,3540.0,-0.43613592032004433
7206,7411,Maruti,2018,7200,25000,South,South Carolina,Charleston,Petrol,Individual,Manual,First_Owner,21.21,1197,81.8,5,N,113.0,4200,7200.0,-0.061227503353226194
7207,7412,Toyota,2018,19800,20000,South,South Carolina,Aiken,Diesel,Individual,Manual,First_Owner,13.68,2393,147.8,8,N,343.0,2100,19800.0,1.2294408173522133
7208,7413,Maruti,2012,1200,30000,South,South Carolina,Aiken,Petrol,Individual,Manual,First_Owner,16.1,796,37.0,4,N,59.0,2500,1200.0,-0.6758314655939116
7209,7414,Ford,2018,8280,13000,South,South Carolina,Charleston,Petrol,Individual,Manual,First_Owner,20.4,1194,94.93,5,N,120.0,4250,8280.0,0.04940120985009719
7210,7415,Hyundai,2018,8520,42000,South,South Carolina,Aiken,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,5,N,114.7,4000,8520.0,0.0739853683397246
7211,7416,Hyundai,2018,4200,10000,South,South Carolina,Aiken,Petrol,Individual,Manual,Second_Owner,20.3,998,68.05,5,N,94.14,3500,4200.0,-0.3685294844735689
7212,7417,Maruti,2012,2640,13000,South,South Carolina,Anderson,Petrol,Individual,Manual,First_Owner,20.92,998,67.1,5,N,90.0,3500,2640.0,-0.5283265146561471
7213,7418,Renault,2019,8400,6500,South,South Carolina,Anderson,Petrol,Individual,Manual,First_Owner,20.0,999,72.0,7,N,96.0,3500,8400.0,0.0616932890949109
7214,7419,Hyundai,2013,2376,49500,South,South Carolina,Anderson,Petrol,Individual,Manual,Second_Owner,21.1,814,55.2,5,N,74.5,4000,2376.0,-0.5553690889947372
7215,7420,Hyundai,2011,4200,50000,South,South Carolina,Anderson,Diesel,Individual,Manual,First_Owner,23.0,1396,90.0,5,N,140.0,2250,4200.0,-0.3685294844735689
7216,7421,Tata,2011,2520,175000,South,South Carolina,Anderson,Diesel,Individual,Manual,Second_Owner,23.57,1396,70.0,5,N,140.0,2400,2520.0,-0.5406185939009608
7217,7422,Tata,2011,2520,175000,South,South Carolina,Aiken,Diesel,Individual,Manual,Second_Owner,23.03,1396,69.0,5,N,140.0,2400,2520.0,-0.5406185939009608
7218,7424,Maruti,2014,4500,110000,Central,Illinois,East Saint Louis,Diesel,Individual,Manual,Third_Owner,23.2,1248,73.94,5,N,190.0,2000,4500.0,-0.33779928636153467
7219,7425,Maruti,2012,4560,112048,Central,Illinois,East Saint Louis,Petrol,Individual,Manual,Second_Owner,17.5,1298,85.8,5,N,114.0,4000,4560.0,-0.33165324673912777
7220,7426,Honda,2010,4320,98000,Central,Illinois,Elgin,Petrol,Individual,Manual,Third_Owner,17.0,1497,118.0,5,N,146.0,4800,4320.0,-0.3562374052287552
7221,7427,Mahindra,2015,11339,41000,Central,Illinois,East Saint Louis,Diesel,Individual,Manual,First_Owner,15.1,2179,140.0,7,N,330.0,2200,11339.0,0.36274679659914
7222,7428,Chevrolet,2016,7440,120000,Central,Illinois,Elgin,Diesel,Individual,Manual,First_Owner,13.58,2499,72.4,10,N,171.0,1800,7440.0,-0.03664334486359878
7223,7429,Toyota,2018,9360,116000,Central,Illinois,East Saint Louis,Diesel,Individual,Manual,First_Owner,23.59,1364,67.05,5,N,170.0,2100,9360.0,0.16002992305342056
7224,7430,Maruti,2020,5340,1000,Central,Illinois,Elgin,Petrol,Individual,Manual,First_Owner,21.21,1197,81.8,5,N,113.0,4200,5340.0,-0.2517547316478387
7225,7431,Hyundai,2018,6900,15000,Central,Illinois,East Saint Louis,Petrol,Individual,Automatic,First_Owner,17.36,1197,81.86,5,N,113.75,4000,6900.0,-0.09195770146526046
7226,7432,Maruti,2018,11700,5000,Central,Iowa,Newton,Diesel,Individual,Manual,First_Owner,25.1,1248,88.5,5,N,200.0,1750,11700.0,0.3997254683272879
7227,7433,Tata,2019,5400,3500,Central,Illinois,Orland Park,Petrol,Individual,Manual,First_Owner,23.84,1199,83.83,5,N,114.0,3500,5400.0,-0.2456086920254318
7228,7435,Ford,2017,5940,56000,Central,Iowa,Newton,Diesel,Individual,Manual,First_Owner,25.83,1498,99.0,5,N,215.0,2375,5940.0,-0.19029433542377014
7229,7436,Toyota,2013,9960,215000,Central,Iowa,Newton,Diesel,Individual,Manual,First_Owner,12.99,2494,100.0,7,N,200.0,2400,9960.0,0.2214903192774891
7230,7437,Mahindra,2012,9600,40000,Central,Iowa,Newton,Diesel,Individual,Manual,First_Owner,15.1,2179,140.0,7,N,330.0,2200,9600.0,0.18461408154304798
7231,7439,Maruti,2013,3600,120000,Central,Illinois,Oak Park,Diesel,Individual,Manual,Second_Owner,23.2,1248,73.94,5,N,190.0,2000,3600.0,-0.42998988069763744
7232,7440,Mahindra,2003,2400,120000,Central,Illinois,Oak Park,Diesel,Individual,Manual,Second_Owner,10.5,2179,120.0,7,N,290.0,2300,2400.0,-0.5529106731457746
7233,7441,Honda,2017,5760,30400,Central,Illinois,Oak Park,Petrol,Dealer,Manual,First_Owner,18.5,1198,86.8,5,N,109.0,4500,5760.0,-0.2087324542909907
7234,7442,Honda,2017,11400,24000,Central,Iowa,Newton,Diesel,Dealer,Manual,First_Owner,21.9,1498,98.6,7,N,200.0,1750,11400.0,0.36899527021525363
7235,7443,Honda,2017,10080,30646,Central,Iowa,Newton,Petrol,Dealer,Manual,First_Owner,15.4,1497,117.3,7,N,145.0,4600,10080.0,0.23378239852230281
7236,7444,Hyundai,2017,9600,15000,West,Washington,Walla Walla,Diesel,Individual,Manual,First_Owner,23.9,1582,126.2,5,N,259.9,2325,9600.0,0.18461408154304798
7237,7445,Volkswagen,2017,9000,50000,West,Washington,Vancouver,Diesel,Individual,Manual,First_Owner,22.27,1498,108.6,5,N,250.0,2250,9000.0,0.12315368531897944
7238,7446,Hyundai,2017,3059,34000,West,Washington,Vancouver,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,5,N,74.5,4000,3059.0,-0.4854066712930059
7239,7447,Maruti,2016,8700,54000,West,Washington,Vancouver,Diesel,Individual,Manual,Second_Owner,24.52,1248,88.5,7,N,200.0,1750,8700.0,0.09242348720694517
7240,7448,Mercedes,2016,22308,40000,West,Washington,Walla Walla,Diesel,Individual,Automatic,Second_Owner,19.7,2143,134.1,5,N,300.0,2300,22308.0,1.4863452735688198
7241,7449,Chevrolet,2012,1740,120000,West,Washington,Walla Walla,Petrol,Individual,Manual,First_Owner,18.6,1199,79.4,5,N,108.0,4400,1740.0,-0.62051710899225
7242,7450,Tata,2018,9000,15000,East,Pennsylvania,Lancaster,Petrol,Individual,Manual,First_Owner,17.0,1198,108.5,5,N,170.0,2875,9000.0,0.12315368531897944
7243,7451,Volkswagen,2017,7860,50000,Central,Indiana,Highland,Diesel,Individual,Automatic,First_Owner,22.0,1498,108.495,5,N,250.0,2250,7860.0,0.006378932493249207
7244,7452,Ford,2011,2520,84000,East,Pennsylvania,Lancaster,Diesel,Individual,Manual,Second_Owner,20.0,1399,68.0,5,N,160.0,2000,2520.0,-0.5406185939009608
7245,7453,Honda,2011,5400,50000,West,Oregon,Klamath Falls,Petrol,Individual,Manual,First_Owner,17.0,1497,118.0,5,N,146.0,4800,5400.0,-0.2456086920254318
7246,7454,Hyundai,2019,5592,25000,West,Oregon,Klamath Falls,Petrol,Individual,Automatic,Fourth_Above_Owner,20.3,1086,68.0,5,N,99.0,4500,5592.0,-0.2259413652337299
7247,7456,Ford,2015,6960,52000,West,Oregon,Klamath Falls,Diesel,Individual,Manual,First_Owner,25.83,1498,99.0,5,N,215.0,2375,6960.0,-0.0858116618428536
7248,7457,Hyundai,2019,5160,18500,West,Oregon,Klamath Falls,Petrol,Individual,Manual,First_Owner,20.3,1086,68.0,5,N,99.0,4500,5160.0,-0.27019285051505926
7249,7458,Tata,2012,1860,50000,West,Oregon,Klamath Falls,Diesel,Individual,Manual,First_Owner,23.03,1396,69.0,5,N,140.0,2400,1860.0,-0.6082250297474362
7250,7459,Datsun,2017,2880,35000,West,Oregon,Klamath Falls,Petrol,Individual,Manual,First_Owner,22.5,999,67.0,5,N,91.0,4250,2880.0,-0.5037423561665197
7251,7460,Toyota,2016,6480,15500,East,Pennsylvania,Lancaster,Petrol,Individual,Manual,First_Owner,16.78,1496,88.73,5,N,132.0,3000,6480.0,-0.13497997882210844
7252,7461,Tata,2013,3000,120000,West,Oregon,Klamath Falls,Diesel,Individual,Manual,First_Owner,19.09,1396,69.0,5,N,135.0,2500,3000.0,-0.491450276921706
